# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2008-07-07 06:40:32 EDT
#
# Data for the following site(s) are contained in this file
#    USGS 02169810 SANTEE R AT TREZESVANTS LANDING NR FT MOTTE, SC
# -----------------------------------------------------------------------------------
#
# Data provided for site 02169810
#    DD parameter   Description
#    01   00065     Gage height, feet
#
agency_cd	site_no	datetime	01_00065	01_00065_cd
USGS	02169810	2008-06-23 11:15	73.49	
USGS	02169810	2008-06-23 11:30	73.48	
USGS	02169810	2008-06-23 11:45	73.49	
USGS	02169810	2008-06-23 12:00	73.49	
USGS	02169810	2008-06-23 12:15	73.49	
USGS	02169810	2008-06-23 12:30	73.49	
USGS	02169810	2008-06-23 12:45	73.49	
USGS	02169810	2008-06-23 13:00	73.49	
USGS	02169810	2008-06-23 13:15	73.49	
USGS	02169810	2008-06-23 13:30	73.50	
USGS	02169810	2008-06-23 13:45	73.50	
USGS	02169810	2008-06-23 14:00	73.50	
USGS	02169810	2008-06-23 14:15	73.50	
USGS	02169810	2008-06-23 14:30	73.50	
USGS	02169810	2008-06-23 14:45	73.56	
USGS	02169810	2008-06-23 15:00	73.52	
USGS	02169810	2008-06-23 15:15	73.54	
USGS	02169810	2008-06-23 15:30	73.55	
USGS	02169810	2008-06-23 15:45	73.54	
USGS	02169810	2008-06-23 16:00	73.54	
USGS	02169810	2008-06-23 16:15	73.53	
USGS	02169810	2008-06-23 16:30	73.54	
USGS	02169810	2008-06-23 16:45	73.52	
USGS	02169810	2008-06-23 17:00	73.51	
USGS	02169810	2008-06-23 17:15	73.50	
USGS	02169810	2008-06-23 17:30	73.48	
USGS	02169810	2008-06-23 17:45	73.47	
USGS	02169810	2008-06-23 18:00	73.46	
USGS	02169810	2008-06-23 18:15	73.45	
USGS	02169810	2008-06-23 18:30	73.45	
USGS	02169810	2008-06-23 18:45	73.44	
USGS	02169810	2008-06-23 19:00	73.46	
USGS	02169810	2008-06-23 19:15	73.51	
USGS	02169810	2008-06-23 19:30	73.55	
USGS	02169810	2008-06-23 19:45	73.56	
USGS	02169810	2008-06-23 20:00	73.57	
USGS	02169810	2008-06-23 20:15	73.57	
USGS	02169810	2008-06-23 20:30	73.57	
USGS	02169810	2008-06-23 20:45	73.57	
USGS	02169810	2008-06-23 21:00	73.56	
USGS	02169810	2008-06-23 21:15	73.56	
USGS	02169810	2008-06-23 21:30	73.56	
USGS	02169810	2008-06-23 21:45	73.55	
USGS	02169810	2008-06-23 22:00	73.55	
USGS	02169810	2008-06-23 22:15	73.55	
USGS	02169810	2008-06-23 22:30	73.54	
USGS	02169810	2008-06-23 22:45	73.54	
USGS	02169810	2008-06-23 23:00	73.53	
USGS	02169810	2008-06-23 23:15	73.53	
USGS	02169810	2008-06-23 23:30	73.54	
USGS	02169810	2008-06-23 23:45	73.55	
USGS	02169810	2008-06-24 00:00	73.56	
USGS	02169810	2008-06-24 00:15	73.57	
USGS	02169810	2008-06-24 00:30	73.57	
USGS	02169810	2008-06-24 00:45	73.57	
USGS	02169810	2008-06-24 01:00	73.56	
USGS	02169810	2008-06-24 01:15	73.56	
USGS	02169810	2008-06-24 01:30	73.56	
USGS	02169810	2008-06-24 01:45	73.56	
USGS	02169810	2008-06-24 02:00	73.56	
USGS	02169810	2008-06-24 02:15	73.56	
USGS	02169810	2008-06-24 02:30	73.55	
USGS	02169810	2008-06-24 02:45	73.55	
USGS	02169810	2008-06-24 03:00	73.54	
USGS	02169810	2008-06-24 03:15	73.54	
USGS	02169810	2008-06-24 03:30	73.54	
USGS	02169810	2008-06-24 03:45	73.53	
USGS	02169810	2008-06-24 04:00	73.53	
USGS	02169810	2008-06-24 04:15	73.53	
USGS	02169810	2008-06-24 04:30	73.52	
USGS	02169810	2008-06-24 04:45	73.52	
USGS	02169810	2008-06-24 05:00	73.52	
USGS	02169810	2008-06-24 05:15	73.51	
USGS	02169810	2008-06-24 05:30	73.51	
USGS	02169810	2008-06-24 05:45	73.51	
USGS	02169810	2008-06-24 06:00	73.51	
USGS	02169810	2008-06-24 06:15	73.52	
USGS	02169810	2008-06-24 06:30	73.51	
USGS	02169810	2008-06-24 06:45	73.52	
USGS	02169810	2008-06-24 07:00	73.52	
USGS	02169810	2008-06-24 07:15	73.51	
USGS	02169810	2008-06-24 07:30	73.51	
USGS	02169810	2008-06-24 07:45	73.51	
USGS	02169810	2008-06-24 08:00	73.50	
USGS	02169810	2008-06-24 08:15	73.50	
USGS	02169810	2008-06-24 08:30	73.50	
USGS	02169810	2008-06-24 08:45	73.49	
USGS	02169810	2008-06-24 09:00	73.48	
USGS	02169810	2008-06-24 09:15	73.47	
USGS	02169810	2008-06-24 09:30	73.47	
USGS	02169810	2008-06-24 09:45	73.46	
USGS	02169810	2008-06-24 10:00	73.46	
USGS	02169810	2008-06-24 10:15	73.46	
USGS	02169810	2008-06-24 10:30	73.45	
USGS	02169810	2008-06-24 10:45	73.45	
USGS	02169810	2008-06-24 11:00	73.45	
USGS	02169810	2008-06-24 11:15	73.45	
USGS	02169810	2008-06-24 11:30	73.44	
USGS	02169810	2008-06-24 11:45	73.44	
USGS	02169810	2008-06-24 12:00	73.44	
USGS	02169810	2008-06-24 12:15	73.44	
USGS	02169810	2008-06-24 12:30	73.44	
USGS	02169810	2008-06-24 12:45	73.45	
USGS	02169810	2008-06-24 13:00	73.45	
USGS	02169810	2008-06-24 13:15	73.45	
USGS	02169810	2008-06-24 13:30	73.45	
USGS	02169810	2008-06-24 13:45	73.46	
USGS	02169810	2008-06-24 14:00	73.46	
USGS	02169810	2008-06-24 14:15	73.46	
USGS	02169810	2008-06-24 14:30	73.46	
USGS	02169810	2008-06-24 14:45	73.47	
USGS	02169810	2008-06-24 15:00	73.47	
USGS	02169810	2008-06-24 15:15	73.46	
USGS	02169810	2008-06-24 15:30	73.46	
USGS	02169810	2008-06-24 15:45	73.46	
USGS	02169810	2008-06-24 16:00	73.45	
USGS	02169810	2008-06-24 16:15	73.45	
USGS	02169810	2008-06-24 16:30	73.45	
USGS	02169810	2008-06-24 16:45	73.45	
USGS	02169810	2008-06-24 17:00	73.45	
USGS	02169810	2008-06-24 17:15	73.45	
USGS	02169810	2008-06-24 17:30	73.46	
USGS	02169810	2008-06-24 17:45	73.45	
USGS	02169810	2008-06-24 18:00	73.46	
USGS	02169810	2008-06-24 18:15	73.46	
USGS	02169810	2008-06-24 18:30	73.46	
USGS	02169810	2008-06-24 18:45	73.46	
USGS	02169810	2008-06-24 19:00	73.47	
USGS	02169810	2008-06-24 19:15	73.47	
USGS	02169810	2008-06-24 19:30	73.48	
USGS	02169810	2008-06-24 19:45	73.48	
USGS	02169810	2008-06-24 20:00	73.48	
USGS	02169810	2008-06-24 20:15	73.49	
USGS	02169810	2008-06-24 20:30	73.50	
USGS	02169810	2008-06-24 20:45	73.50	
USGS	02169810	2008-06-24 21:00	73.50	
USGS	02169810	2008-06-24 21:15	73.50	
USGS	02169810	2008-06-24 21:30	73.51	
USGS	02169810	2008-06-24 21:45	73.51	
USGS	02169810	2008-06-24 22:00	73.51	
USGS	02169810	2008-06-24 22:15	73.51	
USGS	02169810	2008-06-24 22:30	73.52	
USGS	02169810	2008-06-24 22:45	73.51	
USGS	02169810	2008-06-24 23:00	73.52	
USGS	02169810	2008-06-24 23:15	73.51	
USGS	02169810	2008-06-24 23:30	73.52	
USGS	02169810	2008-06-24 23:45	73.52	
USGS	02169810	2008-06-25 00:00	73.52	
USGS	02169810	2008-06-25 00:15	73.53	
USGS	02169810	2008-06-25 00:30	73.53	
USGS	02169810	2008-06-25 00:45	73.53	
USGS	02169810	2008-06-25 01:00	73.53	
USGS	02169810	2008-06-25 01:15	73.53	
USGS	02169810	2008-06-25 01:30	73.53	
USGS	02169810	2008-06-25 01:45	73.53	
USGS	02169810	2008-06-25 02:00	73.53	
USGS	02169810	2008-06-25 02:15	73.52	
USGS	02169810	2008-06-25 02:30	73.52	
USGS	02169810	2008-06-25 02:45	73.52	
USGS	02169810	2008-06-25 03:00	73.52	
USGS	02169810	2008-06-25 03:15	73.51	
USGS	02169810	2008-06-25 03:30	73.51	
USGS	02169810	2008-06-25 03:45	73.50	
USGS	02169810	2008-06-25 04:00	73.50	
USGS	02169810	2008-06-25 04:15	73.49	
USGS	02169810	2008-06-25 04:30	73.49	
USGS	02169810	2008-06-25 04:45	73.48	
USGS	02169810	2008-06-25 05:00	73.48	
USGS	02169810	2008-06-25 05:15	73.48	
USGS	02169810	2008-06-25 05:30	73.48	
USGS	02169810	2008-06-25 05:45	73.48	
USGS	02169810	2008-06-25 06:00	73.49	
USGS	02169810	2008-06-25 06:15	73.49	
USGS	02169810	2008-06-25 06:30	73.49	
USGS	02169810	2008-06-25 06:45	73.50	
USGS	02169810	2008-06-25 07:00	73.50	
USGS	02169810	2008-06-25 07:15	73.50	
USGS	02169810	2008-06-25 07:30	73.51	
USGS	02169810	2008-06-25 07:45	73.51	
USGS	02169810	2008-06-25 08:00	73.51	
USGS	02169810	2008-06-25 08:15	73.51	
USGS	02169810	2008-06-25 08:30	73.51	
USGS	02169810	2008-06-25 08:45	73.51	
USGS	02169810	2008-06-25 09:00	73.50	
USGS	02169810	2008-06-25 09:15	73.50	
USGS	02169810	2008-06-25 09:30	73.49	
USGS	02169810	2008-06-25 09:45	73.49	
USGS	02169810	2008-06-25 10:00	73.48	
USGS	02169810	2008-06-25 10:15	73.48	
USGS	02169810	2008-06-25 10:30	73.47	
USGS	02169810	2008-06-25 10:45	73.47	
USGS	02169810	2008-06-25 11:00	73.46	
USGS	02169810	2008-06-25 11:15	73.46	
USGS	02169810	2008-06-25 11:30	73.46	
USGS	02169810	2008-06-25 11:45	73.45	
USGS	02169810	2008-06-25 12:00	73.45	
USGS	02169810	2008-06-25 12:15	73.45	
USGS	02169810	2008-06-25 12:30	73.46	
USGS	02169810	2008-06-25 12:45	73.46	
USGS	02169810	2008-06-25 13:00	73.46	
USGS	02169810	2008-06-25 13:15	73.46	
USGS	02169810	2008-06-25 13:30	73.46	
USGS	02169810	2008-06-25 13:45	73.46	
USGS	02169810	2008-06-25 14:00	73.47	
USGS	02169810	2008-06-25 14:15	73.47	
USGS	02169810	2008-06-25 14:30	73.47	
USGS	02169810	2008-06-25 14:45	73.47	
USGS	02169810	2008-06-25 15:00	73.47	
USGS	02169810	2008-06-25 15:15	73.46	
USGS	02169810	2008-06-25 15:30	73.47	
USGS	02169810	2008-06-25 15:45	73.47	
USGS	02169810	2008-06-25 16:00	73.47	
USGS	02169810	2008-06-25 16:15	73.47	
USGS	02169810	2008-06-25 16:30	73.47	
USGS	02169810	2008-06-25 16:45	73.47	
USGS	02169810	2008-06-25 17:00	73.47	
USGS	02169810	2008-06-25 17:15	73.48	
USGS	02169810	2008-06-25 17:30	73.48	
USGS	02169810	2008-06-25 17:45	73.48	
USGS	02169810	2008-06-25 18:00	73.48	
USGS	02169810	2008-06-25 18:15	73.49	
USGS	02169810	2008-06-25 18:30	73.49	
USGS	02169810	2008-06-25 18:45	73.51	
USGS	02169810	2008-06-25 19:00	73.54	
USGS	02169810	2008-06-25 19:15	73.58	
USGS	02169810	2008-06-25 19:30	73.60	
USGS	02169810	2008-06-25 19:45	73.61	
USGS	02169810	2008-06-25 20:00	73.61	
USGS	02169810	2008-06-25 20:15	73.62	
USGS	02169810	2008-06-25 20:30	73.61	
USGS	02169810	2008-06-25 20:45	73.61	
USGS	02169810	2008-06-25 21:00	73.60	
USGS	02169810	2008-06-25 21:15	73.59	
USGS	02169810	2008-06-25 21:30	73.58	
USGS	02169810	2008-06-25 21:45	73.57	
USGS	02169810	2008-06-25 22:00	73.55	
USGS	02169810	2008-06-25 22:15	73.54	
USGS	02169810	2008-06-25 22:30	73.53	
USGS	02169810	2008-06-25 22:45	73.51	
USGS	02169810	2008-06-25 23:00	73.50	
USGS	02169810	2008-06-25 23:15	73.49	
USGS	02169810	2008-06-25 23:30	73.48	
USGS	02169810	2008-06-25 23:45	73.48	
USGS	02169810	2008-06-26 00:00	73.47	
USGS	02169810	2008-06-26 00:15	73.47	
USGS	02169810	2008-06-26 00:30	73.47	
USGS	02169810	2008-06-26 00:45	73.47	
USGS	02169810	2008-06-26 01:00	73.47	
USGS	02169810	2008-06-26 01:15	73.48	
USGS	02169810	2008-06-26 01:30	73.48	
USGS	02169810	2008-06-26 01:45	73.48	
USGS	02169810	2008-06-26 02:00	73.48	
USGS	02169810	2008-06-26 02:15	73.48	
USGS	02169810	2008-06-26 02:30	73.49	
USGS	02169810	2008-06-26 02:45	73.48	
USGS	02169810	2008-06-26 03:00	73.47	
USGS	02169810	2008-06-26 03:15	73.47	
USGS	02169810	2008-06-26 03:30	73.46	
USGS	02169810	2008-06-26 03:45	73.46	
USGS	02169810	2008-06-26 04:00	73.46	
USGS	02169810	2008-06-26 04:15	73.45	
USGS	02169810	2008-06-26 04:30	73.44	
USGS	02169810	2008-06-26 04:45	73.44	
USGS	02169810	2008-06-26 05:00	73.44	
USGS	02169810	2008-06-26 05:15	73.44	
USGS	02169810	2008-06-26 05:30	73.43	
USGS	02169810	2008-06-26 05:45	73.44	
USGS	02169810	2008-06-26 06:00	73.44	
USGS	02169810	2008-06-26 06:15	73.44	
USGS	02169810	2008-06-26 06:30	73.44	
USGS	02169810	2008-06-26 06:45	73.44	
USGS	02169810	2008-06-26 07:00	73.44	
USGS	02169810	2008-06-26 07:15	73.44	
USGS	02169810	2008-06-26 07:30	73.44	
USGS	02169810	2008-06-26 07:45	73.44	
USGS	02169810	2008-06-26 08:00	73.43	
USGS	02169810	2008-06-26 08:15	73.43	
USGS	02169810	2008-06-26 08:30	73.43	
USGS	02169810	2008-06-26 08:45	73.42	
USGS	02169810	2008-06-26 09:00	73.42	
USGS	02169810	2008-06-26 09:15	73.41	
USGS	02169810	2008-06-26 09:30	73.41	
USGS	02169810	2008-06-26 09:45	73.40	
USGS	02169810	2008-06-26 10:00	73.40	
USGS	02169810	2008-06-26 10:15	73.39	
USGS	02169810	2008-06-26 10:30	73.39	
USGS	02169810	2008-06-26 10:45	73.39	
USGS	02169810	2008-06-26 11:00	73.39	
USGS	02169810	2008-06-26 11:15	73.39	
USGS	02169810	2008-06-26 11:30	73.39	
USGS	02169810	2008-06-26 11:45	73.39	
USGS	02169810	2008-06-26 12:00	73.39	
USGS	02169810	2008-06-26 12:15	73.39	
USGS	02169810	2008-06-26 12:30	73.39	
USGS	02169810	2008-06-26 12:45	73.39	
USGS	02169810	2008-06-26 13:00	73.39	
USGS	02169810	2008-06-26 13:15	73.39	
USGS	02169810	2008-06-26 13:30	73.39	
USGS	02169810	2008-06-26 13:45	73.39	
USGS	02169810	2008-06-26 14:00	73.39	
USGS	02169810	2008-06-26 14:15	73.39	
USGS	02169810	2008-06-26 14:30	73.39	
USGS	02169810	2008-06-26 14:45	73.39	
USGS	02169810	2008-06-26 15:00	73.39	
USGS	02169810	2008-06-26 15:15	73.38	
USGS	02169810	2008-06-26 15:30	73.38	
USGS	02169810	2008-06-26 15:45	73.38	
USGS	02169810	2008-06-26 16:00	73.38	
USGS	02169810	2008-06-26 16:15	73.38	
USGS	02169810	2008-06-26 16:30	73.38	
USGS	02169810	2008-06-26 16:45	73.38	
USGS	02169810	2008-06-26 17:00	73.38	
USGS	02169810	2008-06-26 17:15	73.37	
USGS	02169810	2008-06-26 17:30	73.36	
USGS	02169810	2008-06-26 17:45	73.36	
USGS	02169810	2008-06-26 18:00	73.36	
USGS	02169810	2008-06-26 18:15	73.34	
USGS	02169810	2008-06-26 18:30	73.33	
USGS	02169810	2008-06-26 18:45	73.32	
USGS	02169810	2008-06-26 19:00	73.32	
USGS	02169810	2008-06-26 19:15	73.32	
USGS	02169810	2008-06-26 19:30	73.32	
USGS	02169810	2008-06-26 19:45	73.34	
USGS	02169810	2008-06-26 20:00	73.33	
USGS	02169810	2008-06-26 20:15	73.35	
USGS	02169810	2008-06-26 20:30	73.36	
USGS	02169810	2008-06-26 20:45	73.36	
USGS	02169810	2008-06-26 21:00	73.37	
USGS	02169810	2008-06-26 21:15	73.37	
USGS	02169810	2008-06-26 21:30	73.37	
USGS	02169810	2008-06-26 21:45	73.38	
USGS	02169810	2008-06-26 22:00	73.39	
USGS	02169810	2008-06-26 22:15	73.41	
USGS	02169810	2008-06-26 22:30	73.43	
USGS	02169810	2008-06-26 22:45	73.44	
USGS	02169810	2008-06-26 23:00	73.46	
USGS	02169810	2008-06-26 23:15	73.47	
USGS	02169810	2008-06-26 23:30	73.47	
USGS	02169810	2008-06-26 23:45	73.46	
USGS	02169810	2008-06-27 00:00	73.45	
USGS	02169810	2008-06-27 00:15	73.44	
USGS	02169810	2008-06-27 00:30	73.43	
USGS	02169810	2008-06-27 00:45	73.41	
USGS	02169810	2008-06-27 01:00	73.40	
USGS	02169810	2008-06-27 01:15	73.38	
USGS	02169810	2008-06-27 01:30	73.37	
USGS	02169810	2008-06-27 01:45	73.36	
USGS	02169810	2008-06-27 02:00	73.35	
USGS	02169810	2008-06-27 02:15	73.34	
USGS	02169810	2008-06-27 02:30	73.34	
USGS	02169810	2008-06-27 02:45	73.33	
USGS	02169810	2008-06-27 03:00	73.33	
USGS	02169810	2008-06-27 03:15	73.33	
USGS	02169810	2008-06-27 03:30	73.33	
USGS	02169810	2008-06-27 03:45	73.33	
USGS	02169810	2008-06-27 04:00	73.33	
USGS	02169810	2008-06-27 04:15	73.33	
USGS	02169810	2008-06-27 04:30	73.33	
USGS	02169810	2008-06-27 04:45	73.33	
USGS	02169810	2008-06-27 05:00	73.33	
USGS	02169810	2008-06-27 05:15	73.33	
USGS	02169810	2008-06-27 05:30	73.33	
USGS	02169810	2008-06-27 05:45	73.33	
USGS	02169810	2008-06-27 06:00	73.33	
USGS	02169810	2008-06-27 06:15	73.33	
USGS	02169810	2008-06-27 06:30	73.33	
USGS	02169810	2008-06-27 06:45	73.33	
USGS	02169810	2008-06-27 07:00	73.33	
USGS	02169810	2008-06-27 07:15	73.33	
USGS	02169810	2008-06-27 07:30	73.33	
USGS	02169810	2008-06-27 07:45	73.33	
USGS	02169810	2008-06-27 08:00	73.33	
USGS	02169810	2008-06-27 08:15	73.33	
USGS	02169810	2008-06-27 08:30	73.33	
USGS	02169810	2008-06-27 08:45	73.33	
USGS	02169810	2008-06-27 09:00	73.33	
USGS	02169810	2008-06-27 09:15	73.33	
USGS	02169810	2008-06-27 09:30	73.32	
USGS	02169810	2008-06-27 09:45	73.32	
USGS	02169810	2008-06-27 10:00	73.32	
USGS	02169810	2008-06-27 10:15	73.32	
USGS	02169810	2008-06-27 10:30	73.32	
USGS	02169810	2008-06-27 10:45	73.32	
USGS	02169810	2008-06-27 11:00	73.32	
USGS	02169810	2008-06-27 11:15	73.32	
USGS	02169810	2008-06-27 11:30	73.32	
USGS	02169810	2008-06-27 11:45	73.32	
USGS	02169810	2008-06-27 12:00	73.32	
USGS	02169810	2008-06-27 12:15	73.32	
USGS	02169810	2008-06-27 12:30	73.32	
USGS	02169810	2008-06-27 12:45	73.32	
USGS	02169810	2008-06-27 13:00	73.30	
USGS	02169810	2008-06-27 13:15	73.30	
USGS	02169810	2008-06-27 13:30	73.30	
USGS	02169810	2008-06-27 13:45	73.30	
USGS	02169810	2008-06-27 14:00	73.30	
USGS	02169810	2008-06-27 14:15	73.30	
USGS	02169810	2008-06-27 14:30	73.30	
USGS	02169810	2008-06-27 14:45	73.30	
USGS	02169810	2008-06-27 15:00	73.30	
USGS	02169810	2008-06-27 15:15	73.30	
USGS	02169810	2008-06-27 15:30	73.30	
USGS	02169810	2008-06-27 15:45	73.31	
USGS	02169810	2008-06-27 16:00	73.30	
USGS	02169810	2008-06-27 16:15	73.31	
USGS	02169810	2008-06-27 16:30	73.30	
USGS	02169810	2008-06-27 16:45	73.30	
USGS	02169810	2008-06-27 17:00	73.30	
USGS	02169810	2008-06-27 17:15	73.30	
USGS	02169810	2008-06-27 17:30	73.30	
USGS	02169810	2008-06-27 17:45	73.30	
USGS	02169810	2008-06-27 18:00	73.30	
USGS	02169810	2008-06-27 18:15	73.30	
USGS	02169810	2008-06-27 18:30	73.30	
USGS	02169810	2008-06-27 18:45	73.30	
USGS	02169810	2008-06-27 19:00	73.30	
USGS	02169810	2008-06-27 19:15	73.30	
USGS	02169810	2008-06-27 19:30	73.30	
USGS	02169810	2008-06-27 19:45	73.31	
USGS	02169810	2008-06-27 20:00	73.31	
USGS	02169810	2008-06-27 20:15	73.31	
USGS	02169810	2008-06-27 20:30	73.32	
USGS	02169810	2008-06-27 20:45	73.32	
USGS	02169810	2008-06-27 21:00	73.32	
USGS	02169810	2008-06-27 21:15	73.34	
USGS	02169810	2008-06-27 21:30	73.34	
USGS	02169810	2008-06-27 21:45	73.35	
USGS	02169810	2008-06-27 22:00	73.36	
USGS	02169810	2008-06-27 22:15	73.37	
USGS	02169810	2008-06-27 22:30	73.38	
USGS	02169810	2008-06-27 22:45	73.38	
USGS	02169810	2008-06-27 23:00	73.38	
USGS	02169810	2008-06-27 23:15	73.39	
USGS	02169810	2008-06-27 23:30	73.39	
USGS	02169810	2008-06-27 23:45	73.38	
USGS	02169810	2008-06-28 00:00	73.38	
USGS	02169810	2008-06-28 00:15	73.38	
USGS	02169810	2008-06-28 00:30	73.37	
USGS	02169810	2008-06-28 00:45	73.37	
USGS	02169810	2008-06-28 01:00	73.36	
USGS	02169810	2008-06-28 01:15	73.35	
USGS	02169810	2008-06-28 01:30	73.35	
USGS	02169810	2008-06-28 01:45	73.34	
USGS	02169810	2008-06-28 02:00	73.34	
USGS	02169810	2008-06-28 02:15	73.33	
USGS	02169810	2008-06-28 02:30	73.32	
USGS	02169810	2008-06-28 02:45	73.32	
USGS	02169810	2008-06-28 03:00	73.31	
USGS	02169810	2008-06-28 03:15	73.31	
USGS	02169810	2008-06-28 03:30	73.31	
USGS	02169810	2008-06-28 03:45	73.31	
USGS	02169810	2008-06-28 04:00	73.30	
USGS	02169810	2008-06-28 04:15	73.30	
USGS	02169810	2008-06-28 04:30	73.30	
USGS	02169810	2008-06-28 04:45	73.30	
USGS	02169810	2008-06-28 05:00	73.30	
USGS	02169810	2008-06-28 05:15	73.30	
USGS	02169810	2008-06-28 05:30	73.30	
USGS	02169810	2008-06-28 05:45	73.30	
USGS	02169810	2008-06-28 06:00	73.30	
USGS	02169810	2008-06-28 06:15	73.30	
USGS	02169810	2008-06-28 06:30	73.30	
USGS	02169810	2008-06-28 06:45	73.30	
USGS	02169810	2008-06-28 07:00	73.30	
USGS	02169810	2008-06-28 07:15	73.30	
USGS	02169810	2008-06-28 07:30	73.30	
USGS	02169810	2008-06-28 07:45	73.30	
USGS	02169810	2008-06-28 08:00	73.30	
USGS	02169810	2008-06-28 08:15	73.30	
USGS	02169810	2008-06-28 08:30	73.30	
USGS	02169810	2008-06-28 08:45	73.30	
USGS	02169810	2008-06-28 09:00	73.30	
USGS	02169810	2008-06-28 09:15	73.30	
USGS	02169810	2008-06-28 09:30	73.27	
USGS	02169810	2008-06-28 09:45	73.27	
USGS	02169810	2008-06-28 10:00	73.27	
USGS	02169810	2008-06-28 10:15	73.26	
USGS	02169810	2008-06-28 10:30	73.27	
USGS	02169810	2008-06-28 10:45	73.27	
USGS	02169810	2008-06-28 11:00	73.27	
USGS	02169810	2008-06-28 11:15	73.27	
USGS	02169810	2008-06-28 11:30	73.27	
USGS	02169810	2008-06-28 11:45	73.27	
USGS	02169810	2008-06-28 12:00	73.28	
USGS	02169810	2008-06-28 12:15	73.28	
USGS	02169810	2008-06-28 12:30	73.28	
USGS	02169810	2008-06-28 12:45	73.29	
USGS	02169810	2008-06-28 13:00	73.30	
USGS	02169810	2008-06-28 13:15	73.30	
USGS	02169810	2008-06-28 13:30	73.30	
USGS	02169810	2008-06-28 13:45	73.30	
USGS	02169810	2008-06-28 14:00	73.31	
USGS	02169810	2008-06-28 14:15	73.30	
USGS	02169810	2008-06-28 14:30	73.30	
USGS	02169810	2008-06-28 14:45	73.30	
USGS	02169810	2008-06-28 15:00	73.30	
USGS	02169810	2008-06-28 15:15	73.30	
USGS	02169810	2008-06-28 15:30	73.30	
USGS	02169810	2008-06-28 15:45	73.30	
USGS	02169810	2008-06-28 16:00	73.30	
USGS	02169810	2008-06-28 16:15	73.29	
USGS	02169810	2008-06-28 16:30	73.28	
USGS	02169810	2008-06-28 16:45	73.29	
USGS	02169810	2008-06-28 17:00	73.28	
USGS	02169810	2008-06-28 17:15	73.27	
USGS	02169810	2008-06-28 17:30	73.27	
USGS	02169810	2008-06-28 17:45	73.27	
USGS	02169810	2008-06-28 18:00	73.29	
USGS	02169810	2008-06-28 18:15	73.27	
USGS	02169810	2008-06-28 18:30	73.28	
USGS	02169810	2008-06-28 18:45	73.31	
USGS	02169810	2008-06-28 19:00	73.36	
USGS	02169810	2008-06-28 19:15	73.37	
USGS	02169810	2008-06-28 19:30	73.45	
USGS	02169810	2008-06-28 19:45	73.40	
USGS	02169810	2008-06-28 20:00	73.43	
USGS	02169810	2008-06-28 20:15	73.41	
USGS	02169810	2008-06-28 20:30	73.41	
USGS	02169810	2008-06-28 20:45	73.39	
USGS	02169810	2008-06-28 21:00	73.38	
USGS	02169810	2008-06-28 21:15	73.38	
USGS	02169810	2008-06-28 21:30	73.36	
USGS	02169810	2008-06-28 21:45	73.34	
USGS	02169810	2008-06-28 22:00	73.33	
USGS	02169810	2008-06-28 22:15	73.32	
USGS	02169810	2008-06-28 22:30	73.31	
USGS	02169810	2008-06-28 22:45	73.32	
USGS	02169810	2008-06-28 23:00	73.34	
USGS	02169810	2008-06-28 23:15	73.36	
USGS	02169810	2008-06-28 23:30	73.38	
USGS	02169810	2008-06-28 23:45	73.41	
USGS	02169810	2008-06-29 00:00	73.42	
USGS	02169810	2008-06-29 00:15	73.42	
USGS	02169810	2008-06-29 00:30	73.42	
USGS	02169810	2008-06-29 00:45	73.43	
USGS	02169810	2008-06-29 01:00	73.43	
USGS	02169810	2008-06-29 01:15	73.42	
USGS	02169810	2008-06-29 01:30	73.42	
USGS	02169810	2008-06-29 01:45	73.41	
USGS	02169810	2008-06-29 02:00	73.40	
USGS	02169810	2008-06-29 02:15	73.40	
USGS	02169810	2008-06-29 02:30	73.38	
USGS	02169810	2008-06-29 02:45	73.37	
USGS	02169810	2008-06-29 03:00	73.36	
USGS	02169810	2008-06-29 03:15	73.35	
USGS	02169810	2008-06-29 03:30	73.34	
USGS	02169810	2008-06-29 03:45	73.34	
USGS	02169810	2008-06-29 04:00	73.33	
USGS	02169810	2008-06-29 04:15	73.34	
USGS	02169810	2008-06-29 04:30	73.33	
USGS	02169810	2008-06-29 04:45	73.33	
USGS	02169810	2008-06-29 05:00	73.34	
USGS	02169810	2008-06-29 05:15	73.33	
USGS	02169810	2008-06-29 05:30	73.33	
USGS	02169810	2008-06-29 05:45	73.34	
USGS	02169810	2008-06-29 06:00	73.34	
USGS	02169810	2008-06-29 06:15	73.34	
USGS	02169810	2008-06-29 06:30	73.34	
USGS	02169810	2008-06-29 06:45	73.34	
USGS	02169810	2008-06-29 07:00	73.34	
USGS	02169810	2008-06-29 07:15	73.34	
USGS	02169810	2008-06-29 07:30	73.34	
USGS	02169810	2008-06-29 07:45	73.34	
USGS	02169810	2008-06-29 08:00	73.34	
USGS	02169810	2008-06-29 08:15	73.34	
